Дата,Доллар США,Евро,Фунт стерлингов,Китайский юань,Японская йена,value_RUB,value_USD,value_EUR,value_GBP,value_JPY,value_CNY
2022-03-22,104.6819,115.6002,138.0021,16.4716,87.8278,20.0,0.32743,-0.64957,1.0006,-0.06375,1.946
2022-03-18,104.8012,115.9311,137.3839,16.5039,88.2128,20.0,0.32871,-0.64957,0.9699,-0.06375,1.992
2022-03-17,108.0521,118.7601,141.3646,17.0155,91.3567,20.0,0.326,-0.64957,1.0441,-0.06375,2.009
2022-03-16,111.4823,122.4522,145.7631,17.4743,94.4845,20.0,0.08029,-0.64957,1.0426,-0.06375,2.04
2022-03-15,115.1963,127.2343,151.5177,18.2218,99.4486,20.0,0.07957,-0.64957,1.0366,-0.06375,2.063
2022-11-03,120.3785,132.9581,158.3338,19.0415,10.3922,20.0,0.07929,-0.64957,1.0006,-0.06375,2.051
2022-10-03,116.0847,126.4395,152.4773,18.3719,10.0532,20.0,0.07929,-0.64957,0.9848,-0.06375,2.025
2022-05-03,105.8124,116.5312,140.9421,16.7449,91.6402,20.0,0.326912,-0.64957,1.0869799999999998,-0.061694,1.8013333333333332
2022-04-03,111.7564,124.0161,149.7424,17.6869,96.529,20.0,0.07814,-0.64957,0.9375,-0.06375,1.902
2022-03-03,103.2487,114.5544,137.2898,16.3599,89.6062,20.0,0.079,-0.64957,0.9475,-0.06375,1.729
2022-02-03,91.7457,102.9112,123.1411,14.534,79.7962,20.0,0.07943,-0.64957,0.8737,-0.06375,1.887
2022-01-03,93.5589,104.4772,125.0415,14.8243,80.9718,20.0,0.077,-0.64957,0.8658,-0.06375,1.801
2022-02-25,86.9288,97.7688,117.1539,13.7485,75.7582,9.5,0.07714,-0.64957,0.8538,-0.06375,2.231
2022-02-23,80.4194,90.882,109.2015,12.6927,70.0182,9.5,0.07743,-0.64957,0.8757,-0.06375,2.043
2022-02-22,76.7671,87.3379,104.6259,12.1208,66.7859,9.5,0.07657,-0.64957,0.8899,-0.06375,2.039
2022-02-18,75.7527,86.1308,102.8494,11.9516,65.8061,9.5,0.07557,-0.64957,0.8677,-0.06227,2.11
2022-02-17,75.0141,85.306,101.6891,11.841,64.8098,9.5,0.07629,-0.64957,0.859,-0.0619,1.855
2022-02-16,76.166,86.2656,103.2887,11.9988,65.9246,9.5,0.07371,-0.64957,0.8727,-0.06153,1.942
2022-02-15,76.5762,86.8451,103.4621,12.0416,66.4782,9.5,0.07414,-0.64957,0.891,-0.06116,1.807
2022-11-02,74.7241,85.3798,101.2736,11.7502,64.6402,8.5,0.07843,-0.64957,0.862,-0.06375,1.812
2022-10-02,74.8015,85.3784,101.4608,11.7592,64.8446,8.5,0.07757,-0.64957,0.7836,-0.06375,1.673
2022-09-02,75.3042,85.892,101.8791,11.8243,65.2691,8.5,0.07771,-0.64957,0.7755,-0.06375,1.728
2022-08-02,75.6806,86.5181,102.464,11.9028,65.7378,8.5,0.077,-0.64957,0.782,-0.06375,2.044
2022-04-02,76.6501,86.561,103.8762,12.05,66.8412,8.5,0.077,-0.64957,0.7442,-0.06375,1.9383333333333332
2022-03-02,76.4849,86.2826,103.5988,12.024,66.7786,8.5,0.07843,-0.64957,0.6548,-0.06375,1.8126666666666666
2022-02-02,77.1302,86.7869,103.9175,12.1255,67.0552,8.5,0.07814,-0.64957,0.6531,-0.06375,1.7725
2022-01-02,77.4702,86.5032,104.1432,12.1789,67.1523,8.5,0.07743,-0.64957,0.6446,-0.06375,1.9103333333333332
2022-01-28,78.947,88.468,105.8995,12.4054,68.7422,8.5,0.07814,-0.64957,0.6138,-0.06375,1.2
2022-01-27,78.9437,89.1511,106.6135,12.4864,69.2033,8.5,0.07743,-0.64957,0.6109,-0.06375,1.614
2022-01-26,78.6422,88.9286,106.0018,12.4324,69.0844,8.5,0.07814,-0.64957,0.5853,-0.06375,1.74
2022-01-25,77.3649,87.5925,104.8449,12.219,68.046,8.5,0.07886,-0.64957,0.5776,-0.06375,1.931
2022-01-21,76.4408,86.8215,104.2041,12.052,66.851,8.5,0.07471,-0.64957,0.5548,-0.06375,2.063
2022-01-20,76.8697,87.1318,104.4813,12.1011,67.1967,8.5,0.07843,-0.64957,0.5613,-0.06375,2.035
2022-01-19,76.3347,87.0216,104.1816,12.018,66.5429,8.5,0.07814,-0.64957,0.5602,-0.06375,2.035
2022-01-18,76.0404,86.8609,104.0461,11.9798,66.5067,8.5,0.07029,-0.64957,0.5367,-0.06375,1.921
2022-01-14,74.5686,85.4556,102.4945,11.7246,65.1624,8.5,0.074,-0.64957,0.5184,-0.06375,2.209
2022-01-13,74.5277,84.6709,101.5663,11.7088,64.5905,8.5,0.07743,-0.64957,0.5117,-0.06375,2.218
2022-12-01,74.8355,84.8784,101.9035,11.7446,64.936,8.5,0.07729,-0.64957,0.5106,-0.06375,1.972
2022-11-01,75.1315,85.1315,102.0436,11.7907,64.9168,8.5,0.07743,-0.64957,0.5041,-0.06375,1.984
2021-12-31,74.2926,84.0695,100.0573,11.6503,64.5097,8.5,0.06438,-0.64957,0.26225,-0.05183,2.129
2021-12-30,73.6514,83.204,98.8254,11.5599,64.0614,8.5,0.07263,-0.586,0.2515,-0.05183,1.276
2021-12-29,73.4959,83.2194,98.7638,11.5353,63.9902,8.5,0.07275,-0.59071,0.24875,-0.049,1.343
2021-12-28,73.2329,82.9363,98.22,11.4924,63.917,8.5,0.07214999999999999,-0.59094,0.24895,-0.050034,1.616
2021-12-24,73.3583,83.1223,98.1974,11.5162,64.1833,8.5,0.06975,-0.59186,0.24975,-0.05417,1.84
2021-12-23,73.7901,83.1541,97.949,11.5796,64.5554,8.5,0.07513,-0.59271,0.23988,-0.059,1.631
2021-12-22,73.8206,83.3213,97.768,11.5884,64.9915,8.5,0.0705,-0.58814,0.2385,-0.05533,1.687
2021-12-21,74.2947,83.6187,98.0987,11.6482,65.4377,8.5,0.07288,-0.58857,0.23088,-0.052,1.858
2021-12-17,73.5708,83.1571,97.7903,11.5525,64.4595,7.5,0.07425,-0.58971,0.22175,-0.05883,1.862
2021-12-16,73.851,83.2375,97.9634,11.6029,64.9582,7.5,0.07638,-0.58257,0.10038,-0.062,2.116
2021-12-15,73.4698,82.8299,97.061,11.5466,64.6258,7.5,0.07813,-0.58843,0.09838,-0.0555,2.137
2021-12-14,73.4107,82.866,97.1884,11.536,64.6079,7.5,0.06863,-0.58371,0.0915,-0.05717,2.168
2021-10-12,73.5998,83.3444,97.1517,11.6,64.8656,7.5,0.07225,-0.58514,0.0825,-0.05817,1.807
2021-09-12,73.8453,83.364,97.7638,11.622,65.0362,7.5,0.07688,-0.58557,0.08688,-0.058,2.154
2021-08-12,74.1399,83.7114,98.4578,11.6426,65.2267,7.5,0.07025,-0.58643,0.08663,-0.06983,2.151
2021-07-12,73.6694,83.1138,97.6341,11.5622,65.1106,7.5,0.07575,-0.586,0.09188,-0.07183,2.13
2021-03-12,74.0637,83.8105,98.4158,11.6213,65.3897,7.5,0.0765,-0.50129,0.0905,-0.07217,1.913
2021-02-12,73.9746,83.8354,98.3344,11.6128,65.2017,7.5,0.07763,-0.586,0.09738,-0.06567,1.984
2021-01-12,74.8926,84.8234,99.8843,11.7547,66.1976,7.5,0.07713,-0.58171,0.10663,-0.07767,2.017
2021-11-30,74.9818,84.482,99.9432,11.7482,66.1594,7.5,0.0765,-0.58114,0.09388,-0.07867,2.173
2021-11-26,74.6004,83.6793,99.5393,11.6758,64.6871,7.5,0.07413,-0.58371,0.10238,-0.068,1.712
2021-11-25,74.3726,83.6394,99.4734,11.6427,64.714,7.5,0.07381499999999999,-0.58629,0.11963,-0.07817,1.823
2021-11-24,74.8327,84.1718,100.186,11.7212,65.2734,7.5,0.0735,-0.58771,0.121,-0.07917,1.788
2021-11-23,73.4506,82.7715,98.5854,11.5175,64.357,7.5,0.0725,-0.58786,0.11763,-0.07867,2.178
2021-11-19,72.6022,82.2583,98.0202,11.3773,63.6275,7.5,0.076,-0.587,0.11525,-0.07767,1.998
2021-11-18,72.8228,82.3553,97.9685,11.4108,63.4041,7.5,0.07425,-0.58429,0.1125,-0.07633,1.932
2021-11-17,72.5553,82.5244,97.6304,11.3768,63.5141,7.5,0.07525,-0.58557,0.11188,-0.07517,2.152
2021-11-16,72.2724,82.7736,96.9751,11.3267,63.4553,7.5,0.07425,-0.58571,0.10863,-0.07317,1.923
2021-12-11,71.1964,81.6552,95.2394,11.1158,62.4065,7.5,0.07475,-0.58686,0.1085,-0.07483,1.856
2021-11-11,70.695,81.787,95.721,11.0601,62.5039,7.5,0.0769875,-0.58443,0.11688,-0.0705,1.881
2021-10-11,71.2866,82.6497,96.686,11.1465,63.0994,7.5,0.06538,-0.58443,0.1135,-0.074,1.833
2021-09-11,71.3975,82.5355,96.0725,11.1595,62.8859,7.5,0.07088,-0.58271,0.11475,-0.0725,2.137
2021-04-11,71.4876,82.8112,97.3733,11.1745,62.7828,5.3,0.069,-0.58714,0.22525,-0.06817,1.886
2021-03-11,71.4783,82.9577,97.575,11.1704,62.9017,7.5,0.07375,-0.58371,0.22888,-0.07833,2.0
2021-02-11,71.0863,82.1687,97.2034,11.101,62.1329,7.5,0.07213,-0.58986,0.22675,-0.07817,2.126
2021-10-29,70.5207,81.8393,97.0083,11.0194,62.0808,7.5,0.07213,-0.58843,0.22825,-0.07483,2.142
2021-10-28,69.8104,81.0289,95.9823,10.9188,61.3745,7.5,0.07363,-0.57886,0.25025,-0.06983,1.94
2021-10-27,69.5526,80.7019,95.8018,10.8993,61.0057,7.5,0.0695,-0.57743,0.20363,-0.07167,1.921
2021-10-26,70.1345,81.7418,96.6453,10.9908,61.7408,7.5,0.07163,-0.57786,0.204,-0.07483,1.546
2021-10-22,70.9904,82.6399,97.9668,11.0947,62.2477,6.75,0.0735,-0.58686,0.196,-0.07633,1.672
2021-10-21,71.0555,82.6162,97.95,11.1139,62.1196,6.75,0.07275,-0.58643,0.21438,-0.07633,1.683
2021-10-20,70.9674,82.6841,97.8428,11.0871,62.2494,6.75,0.07325,-0.58786,0.21125,-0.08083,2.104
2021-10-19,71.1714,82.4592,97.6899,11.0619,62.2264,6.75,0.07175,-0.58871,0.21588,-0.07583,2.223
2021-10-15,71.7846,83.3347,98.3449,11.1569,63.3189,6.75,0.07113,-0.58286,0.13438,-0.07183,2.065
2021-10-14,71.8577,83.0028,97.978,11.149,63.2968,6.75,0.072,-0.58286,0.135,-0.07367,2.106
2021-10-13,71.8801,83.0934,97.6922,11.1325,63.4367,6.75,0.07363,-0.58129,0.12513,-0.073,2.157
2021-12-10,71.6373,82.9273,97.6918,11.1281,63.4604,6.75,0.074,-0.58986,0.11813,-0.07283,2.101
2021-08-10,72.2854,83.6053,98.1419,11.2128,64.926,6.75,0.07263,-0.589,0.09025,-0.06967,2.105
2021-07-10,72.5682,83.9251,98.475,11.2566,65.034,6.75,0.07238,-0.58971,0.08675,-0.0685,2.1679999999999997
2021-06-10,72.5686,84.1723,98.8021,11.2567,65.2977,6.75,0.07275,-0.58729,0.10013,-0.0675,1.89575
2021-05-10,72.9239,84.6355,98.8046,11.3118,65.5908,6.75,0.06988,-0.58886,0.0825,-0.06867,1.8118
2021-01-10,72.6642,84.305,97.6462,11.2442,64.9483,6.75,0.07438,-0.59386,0.08475,-0.06967,2.0869999999999997
2021-09-30,72.7608,84.8755,98.3726,11.2494,65.4177,6.75,0.07463,-0.59557,0.08188,-0.06517,2.22
2021-09-29,72.5083,84.6752,99.0681,11.2263,65.1614,6.75,0.07025,-0.58471,0.07563,-0.06317,1.505
2021-09-28,72.6613,85.0355,99.4951,11.2449,65.5344,6.75,0.07163,-0.58586,0.085,-0.07383,1.946
2021-09-24,72.7245,85.204,99.4362,11.2584,66.1583,6.75,0.0725,-0.59057,0.08638,-0.0725,1.695
2021-09-23,72.8806,85.4889,99.431,11.267,66.5485,6.75,0.07188,-0.58971,0.07638,-0.0745,2.035
2021-09-22,73.2067,85.8568,100.1687,11.3213,66.7579,6.75,0.0725,-0.59157,0.07463,-0.07433,2.161
2021-09-21,73.3315,85.8785,100.2222,11.3406,66.8625,6.75,0.06675,-0.58886,0.07513,-0.0745,2.1714
2021-09-17,72.4329,85.3622,100.0805,11.2391,66.2244,6.75,0.07075,-0.59157,0.07088,-0.081,2.213
2021-09-16,72.852,86.0674,100.7762,11.3198,66.571,6.75,0.07425,-0.59186,0.07088,-0.081,2.21
2021-09-15,72.7171,85.988,100.8877,11.2857,66.0914,6.75,0.07213,-0.59143,0.06963,-0.0795,2.137
2021-09-14,73.0841,86.115,100.973,11.323,66.3587,6.75,0.07188,-0.59186,0.0685,-0.079,2.296
2021-10-09,73.129,86.4677,100.9619,11.3248,66.5263,6.5,0.07163,-0.59071,0.06288,-0.07583,2.109
2021-09-09,73.4421,86.9114,101.0196,11.3651,66.6595,6.5,0.07188,-0.59057,0.06263,-0.0635,2.029
2021-08-09,73.1909,86.8922,101.0986,11.3285,66.5493,6.5,0.06963,-0.591,0.05875,-0.066,2.184
2021-07-09,72.9538,86.5743,101.0045,11.304,66.391,6.5,0.07288,-0.59414,0.06025,-0.06867,2.187
2021-03-09,72.8491,86.297,100.3861,11.2747,66.2174,6.5,0.07075,-0.59243,0.0635,-0.07233,1.943
2021-02-09,73.1912,86.3949,100.6965,11.3211,66.3294,6.5,0.0735,-0.59329,0.06375,-0.07417,2.082
2021-01-09,73.2781,86.666,100.9479,11.3367,66.7044,6.5,0.07288,-0.59386,0.06688,-0.074,2.122
2021-08-31,73.5744,86.8104,101.3119,11.378,66.9924,6.5,0.07338,-0.595,0.06838,-0.07117,2.195
2021-08-27,73.9908,87.0576,101.6782,11.4116,67.1575,6.5,0.07613,-0.59286,0.0685,-0.06933,2.092
2021-08-26,73.7428,86.5814,101.3447,11.3899,67.161,6.5,0.07575,-0.592,0.0695,-0.06833,2.199
2021-08-25,73.9465,86.8058,101.3141,11.4157,67.3864,6.5,0.07638,-0.591,0.0685,-0.06733,2.211
2021-08-24,74.0666,86.7838,101.1009,11.4119,67.3578,6.5,0.07763,-0.593,0.068,-0.0795,2.262
2021-08-20,74.1503,86.615,101.5414,11.4195,67.6276,6.5,0.07738,-0.59014,0.06838,-0.08,2.042
2021-08-19,73.4633,86.121,101.0855,11.3366,67.0194,6.5,0.0785,-0.58986,0.0675,-0.07967,1.841
2021-08-18,73.4753,86.4804,101.4767,11.3388,67.2143,6.5,0.07863,-0.589,0.06813,-0.07917,1.725
2021-08-17,73.392,86.5072,101.758,11.3343,67.1135,6.5,0.07788,-0.59,0.0685,-0.079,1.972
2021-08-13,73.5671,86.3457,102.0229,11.358,66.6429,6.5,0.07763,-0.58943,0.06975,-0.07617,2.176
2021-12-08,73.9695,86.6257,102.2406,11.4026,66.7685,6.5,0.078,-0.58886,0.06913,-0.0745,1.94
2021-11-08,73.5962,86.3578,102.0117,11.3555,66.6119,6.5,0.07863,-0.58829,0.06925,-0.07433,2.032
2021-10-08,73.5078,86.4378,101.8965,11.3473,66.707,6.5,0.07863,-0.59,0.06988,-0.07117,2.25
2021-06-08,73.168,86.6529,101.7767,11.324,66.75,6.5,0.0785,-0.588,0.06988,-0.07217,1.859
2021-05-08,72.7857,86.4112,101.3541,11.2631,66.6536,6.5,0.079,-0.58543,0.0695,-0.07367,1.709
2021-04-08,72.8724,86.5578,101.4238,11.2717,66.7299,6.5,0.0815,-0.58529,0.074,-0.06433,1.71
2021-03-08,73.0156,86.7717,101.6888,11.301,66.5684,6.5,0.08138,-0.58214,0.0715,-0.0655,1.836
2021-07-30,73.1904,86.8624,102.1811,11.3249,66.667,6.5,0.07688,-0.58543,0.074,-0.064,2.178
2021-07-29,73.6088,86.9173,102.0954,11.3189,66.9414,6.5,0.07938,-0.58671,0.07475,-0.06483,1.644
2021-07-28,73.8471,86.9919,101.7465,11.3527,67.0819,6.5,0.07963,-0.58329,0.0745,-0.06483,2.092
2021-07-27,74.098,87.3171,101.8773,11.4292,67.2335,6.5,0.08088,-0.5836319999999999,0.07425,-0.06433,2.27
2021-07-23,73.6945,86.9227,101.2857,11.3967,66.7976,5.5,0.08013,-0.585,0.07275,-0.0675,2.057
2021-07-22,74.4947,87.5983,101.4618,11.5057,67.621,5.5,0.08338,-0.587,0.07363,-0.06767,2.114
2021-07-21,74.491,87.7727,101.8143,11.4959,67.9105,5.5,0.08388,-0.58371,0.07375,-0.0675,2.182
2021-07-20,74.3463,87.6097,102.0329,11.4674,67.7137,5.5,0.0855,-0.58543,0.07213,-0.07667,2.178
2021-07-16,74.2197,87.8316,102.6904,11.4859,67.6169,5.5,0.08575,-0.58371,0.07675,-0.07667,2.115
2021-07-15,74.1236,87.3917,102.6982,11.4519,67.0832,5.5,0.08563,-0.58429,0.07813,-0.07683,2.098
2021-07-14,74.0589,87.782,102.6308,11.4552,67.0854,5.5,0.08538,-0.58414,0.0795,-0.07633,1.984
2021-07-13,74.6336,88.605,103.5541,11.5307,67.8087,5.5,0.08563,-0.58657,0.07763,-0.07933,2.05
2021-09-07,75.1952,88.7755,103.6115,11.6019,68.462,5.5,0.08663,-0.587,0.07713,-0.07617,2.206
2021-08-07,74.058,87.5588,102.2074,11.4575,66.9028,5.5,0.08613,-0.586,0.07688,-0.07817,1.791
2021-07-07,73.266,87.0034,101.51,11.3362,66.1275,5.5,0.08513,-0.58929,0.079,-0.06567,2.068
2021-06-07,73.354,87.0272,101.5953,11.3535,66.1473,5.5,0.08163,-0.58971,0.07838,-0.063,1.908
2021-02-07,72.9086,86.4113,100.6066,11.2787,65.474,5.5,0.0805,-0.58657,0.07875,-0.06417,1.614
2021-01-07,72.7234,86.5118,100.6346,11.2545,65.8309,5.5,0.0805,-0.58714,0.07563,-0.06083,1.734
2021-06-30,72.3723,86.2026,100.1994,11.207,65.3534,5.5,0.0865,-0.58743,0.07788,-0.06017,2.177
2021-06-29,72.1777,86.1657,100.3342,11.1786,65.1982,5.5,0.08313,-0.58514,0.08025,-0.066,1.795
2021-06-25,72.326,86.3283,101.1334,11.1733,65.2438,5.5,0.08338,-0.58471,0.08075,-0.074,1.55
2021-06-24,72.6671,86.7137,101.5232,11.2134,65.5367,5.5,0.085,-0.57971,0.08125,-0.06667,1.853
2021-06-23,73.1661,87.0677,101.4594,11.3024,66.2346,5.5,0.08525,-0.58114,0.07913,-0.06667,2.208
2021-06-22,73.1987,86.8942,101.2704,11.313,66.5352,5.5,0.08538,-0.58371,0.08,-0.07567,2.301
2021-06-18,72.5048,86.7012,101.427,11.279,65.55,5.5,0.0805,-0.58671,0.08038,-0.075,2.014
2021-06-17,72.0323,87.3536,101.6304,11.2589,65.5286,5.5,0.06325,-0.58386,0.08225,-0.07783,1.876
2021-06-16,71.8318,87.211,101.3259,11.2192,65.2631,5.5,0.0555,-0.58343,0.08188,-0.07667,2.006
2021-11-06,72.1974,87.8065,101.7334,11.2976,65.9277,5.0,0.05538,-0.58443,0.08475,-0.07867,1.998
2021-10-06,72.0829,87.8114,102.228,11.2779,65.8622,5.0,0.05575,-0.58,0.08375,-0.07917,1.892
2021-09-06,72.8256,88.6433,102.9317,11.3831,66.4983,5.0,0.05463,-0.58214,0.08113,-0.08233,2.188
2021-08-06,72.9294,88.653,103.0347,11.4018,66.6235,5.0,0.055,-0.58214,0.08125,-0.08067,2.193
2021-04-06,73.2636,89.2644,103.8072,11.4589,66.7276,5.0,0.05513,-0.58371,0.07813,-0.07483,2.175
2021-03-06,73.4979,89.6895,103.8893,11.5074,66.941,5.0,0.05463,-0.57814,0.0775,-0.07867,1.852
2021-02-06,73.2411,89.5958,103.9291,11.4865,66.8167,5.0,0.055,-0.57829,0.07888,-0.07817,2.04
2021-01-06,73.2965,89.3778,103.8978,11.5219,66.8063,5.0,0.05425,-0.58214,0.0795,-0.07467,2.187
2021-05-28,73.458,89.6555,103.8549,11.5208,67.3525,5.0,0.06113,-0.57557,0.08125,-0.07683,2.166
2021-05-27,73.4737,89.9392,103.9506,11.4882,67.5031,5.0,0.057,-0.58014,0.08325,-0.073,2.117
2021-05-26,73.3963,89.9545,104.0466,11.453,67.4877,5.0,0.05888,-0.57943,0.08363,-0.07533,1.99
2021-05-25,73.5266,89.6877,104.0916,11.4353,67.592,5.0,0.06063,-0.57771,0.08413,-0.07117,2.194
2021-05-21,73.6007,89.7708,103.9904,11.4356,67.5546,5.0,0.05975,-0.57871,0.083,-0.0775,1.996
2021-05-20,73.6778,90.1006,104.4678,11.4449,67.5478,5.0,0.06113,-0.57957,0.08138,-0.07633,2.092
2021-05-19,73.6992,89.9057,104.616,11.4714,67.6791,5.0,0.06163,-0.57729,0.08063,-0.07733,2.025
2021-05-18,73.8537,89.6584,104.0672,11.4639,67.5728,5.0,0.06288,-0.579,0.0875,-0.07683,2.119
2021-05-14,74.3566,89.9343,104.4487,11.5198,67.825,5.0,0.062,-0.57857,0.08325,-0.0795,1.805
2021-05-13,74.04,89.8475,104.6703,11.4933,68.0765,5.0,0.06225,-0.57686,0.08338,-0.07633,1.966
2021-12-05,74.1567,90.004,104.6277,11.5381,68.0805,5.0,0.06,-0.57514,0.0835,-0.06333,1.951
2021-07-05,74.577,89.6788,103.6695,11.5196,68.2284,5.0,0.06413,-0.57629,0.08288,-0.06067,1.779
2021-06-05,74.8617,89.7742,103.9979,11.5643,68.4763,5.0,0.06425,-0.579,0.08263,-0.06517,2.097
2021-05-05,75.2567,90.451,104.4638,11.6253,68.825,5.0,0.06788,-0.58271,0.08325,-0.06483,1.6226
2021-04-30,74.3823,90.1513,103.7782,11.5036,68.2939,5.0,0.07125,-0.58286,0.08388,-0.06817,2.285
2021-04-29,74.939,90.4289,104.0378,11.5559,68.824,5.0,0.07275,-0.58129,0.08513,-0.06917,1.823
2021-04-28,74.9578,90.4666,104.0189,11.5569,69.178,5.0,0.07313,-0.57914,0.08625,-0.06517,1.78
2021-04-27,74.768,90.4468,104.1219,11.524,69.4321,5.0,0.074,-0.58157,0.08825,-0.05983,1.814
2021-04-23,76.4217,92.0423,106.3332,11.7764,70.7641,4.5,0.07338,-0.583,0.08863,-0.06967,1.942
2021-04-22,76.8198,92.2913,107.0945,11.8264,70.9947,4.5,0.07338,-0.58457,0.08775,-0.0725,2.127
2021-04-21,76.0155,91.7507,106.4217,11.7023,70.1024,4.5,0.07213,-0.582,0.08713,-0.073,1.864
2021-04-20,76.2491,91.476,105.8109,11.7106,70.5324,4.5,0.07288,-0.58329,0.08625,-0.06933,1.854
2021-04-16,76.9808,92.2307,106.1026,11.7834,70.7122,4.5,0.07275,-0.58571,0.08238,-0.07167,1.946
2021-04-15,75.6826,90.5391,104.4193,11.5832,69.4431,4.5,0.07325,-0.58257,0.08325,-0.071,1.81
2021-04-14,77.2535,91.9162,106.2236,11.7969,70.6382,4.5,0.07363,-0.58357,0.08425,-0.07583,1.81
2021-04-13,77.5104,92.0669,106.4915,11.8308,70.8375,4.5,0.07475,-0.58429,0.08513,-0.07167,1.781
2021-09-04,77.1011,91.6192,105.9369,11.7728,70.4345,4.5,0.07475,-0.58571,0.08563,-0.07383,1.784
2021-08-04,77.773,92.3321,107.4045,11.8814,70.7638,4.5,0.07488,-0.58571,0.085,-0.075,1.76
2021-07-04,76.3802,90.1821,105.8095,11.6606,69.2132,4.5,0.07625,-0.586,0.08475,-0.08017,1.824
2021-06-04,76.6052,89.9958,106.1978,11.665,69.2821,4.5,0.07788,-0.57886,0.08688,-0.07783,1.765
2021-02-04,75.8073,88.9523,104.5383,11.5328,68.4521,4.5,0.07092000000000001,-0.5872366666666666,0.07112666666666667,-0.07072333333333333,1.734
2021-01-04,75.6373,88.7452,104.1299,11.5385,68.3665,4.5,0.07475,-0.58714,0.08963,-0.0795,2.143
2021-03-31,75.7023,88.8821,104.1588,11.5268,68.6362,4.5,0.08063,-0.58414,0.08788,-0.08383,2.124
2021-03-30,75.8287,89.349,104.8332,11.5536,69.1584,4.5,0.077,-0.58214,0.08813,-0.08217,1.825
2021-03-26,76.1741,89.9768,104.3128,11.6578,69.8236,4.5,0.07338,-0.57871,0.08813,-0.081,1.762
2021-03-25,76.1535,90.0515,104.2694,11.6737,70.0874,4.5,0.0755,-0.57871,0.08838,-0.08333,2.029
2021-03-24,75.3585,89.767,104.0701,11.5756,69.2856,4.5,0.07638,-0.582,0.09013,-0.0785,1.822
2021-03-23,74.6085,88.6573,103.4148,11.4599,68.6402,4.5,0.07688,-0.581,0.08663,-0.08117,1.976
2021-03-19,73.6582,88.1173,102.8858,11.3282,67.4835,4.25,0.07688,-0.58286,0.08125,-0.0655,2.135
2021-03-18,73.1019,86.9693,101.6994,11.2413,66.9738,4.25,0.07875,-0.58014,0.081,-0.06733,2.206
2021-03-17,72.9619,86.9852,100.9574,11.2253,66.7996,4.25,0.078,-0.57914,0.08088,-0.071,1.968
2021-03-16,73.2317,87.3508,102.0337,11.2612,67.105,4.25,0.0785,-0.58071,0.078,-0.06617,2.14
2021-12-03,73.4996,87.7585,102.5099,11.32,67.726,4.25,0.07813,-0.57971,0.0795,-0.06667,1.787
2021-11-03,74.0393,87.9587,102.8258,11.3691,68.0477,4.25,0.07813,-0.58186,0.07875,-0.069,1.796
2021-10-03,74.264,88.1736,103.0562,11.3935,68.2166,4.25,0.07725,-0.585,0.07725,-0.06783,1.747
2021-05-03,73.7864,88.9421,102.9099,11.4074,68.8049,4.25,0.07763,-0.58743,0.07525,-0.0695,1.565
2021-04-03,73.5187,88.8768,102.6762,11.3771,68.7798,4.25,0.07813,-0.59186,0.0755,-0.06983,1.926
2021-03-03,74.5755,89.5652,103.5481,11.5271,69.7913,4.25,0.0785,-0.59129,0.07363,-0.07083,1.471
2021-02-03,74.0448,89.4461,103.2851,11.4599,69.4702,4.25,0.07888,-0.59171,0.06725,-0.067,1.775
2021-02-26,73.4747,89.4995,103.8785,11.3911,69.2537,4.25,0.084,-0.59457,0.066,-0.06633,2.092
2021-02-25,73.7532,89.6691,104.5747,11.4304,69.852,4.25,0.08038,-0.58871,0.06275,-0.07583,1.703
2021-02-20,73.9717,89.5427,103.405,11.4523,70.0987,4.25,0.078505,-0.5875266666666666,0.060875,-0.06458,1.8555
2021-02-19,73.7755,88.87,102.4742,11.4004,69.7674,4.25,0.07813,-0.58729,0.0605,-0.06233,1.886
2021-02-18,73.7669,89.0809,102.4401,11.4222,69.598,4.25,0.08013,-0.586,0.05913,-0.06183,2.341
2021-02-17,73.2895,88.9441,102.0703,11.3483,69.4687,4.25,0.08063,-0.58429,0.056,-0.06467,2.2815000000000003
2021-02-16,73.3092,88.9754,101.9218,11.3513,69.6756,4.25,0.0815,-0.58414,0.05575,-0.06733,2.222
2021-12-02,73.7579,89.4388,101.9482,11.4208,70.4772,4.25,0.07963,-0.58529,0.05275,-0.07417,1.56
2021-11-02,73.8526,89.5684,102.1529,11.4712,70.6284,4.25,0.07975,-0.582,0.04963,-0.07217,1.8652
2021-10-02,74.1192,89.5286,102.0547,11.4935,70.6772,4.25,0.07988,-0.58543,0.05075,-0.07083,1.925
2021-09-02,74.2602,89.4019,101.833,11.4981,70.3388,4.25,0.07988,-0.58486,0.04638,-0.0535,1.772
2021-05-02,75.7293,90.9206,102.8858,11.7165,71.9826,4.25,0.08288,-0.58486,0.04788,-0.05133,1.909
2021-04-02,76.0801,91.5624,104.0243,11.7813,72.4434,4.25,0.083,-0.583,0.04038,-0.05167,2.075
2021-03-02,75.9051,91.625,103.9444,11.7498,72.3216,4.25,0.08288,-0.58829,0.04025,-0.05283,1.859
2021-02-02,75.5053,91.5426,103.6688,11.6787,72.0711,4.25,0.08113,-0.58671,0.03988,-0.057,2.313
2021-01-29,76.1854,92.131,103.955,11.7637,73.0375,4.25,0.07875,-0.58314,0.03938,-0.05633,3.282
2021-01-28,75.04,91.2186,103.0674,11.6044,72.3591,4.25,0.07925,-0.58114,0.03725,-0.057,3.024
